"U:0","U:1","U:2","k","nut","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.3542,-3.1872e-20,5.1087e-19,0.0018088,0.0015699,-0.013204,1,39.525,39.525,0,0
1.3538,-3.1862e-20,5.107e-19,0.0017312,0.0015092,-0.012658,1,39.576,39.576,0,0
1.3534,-3.1852e-20,5.1054e-19,0.0016592,0.0014523,-0.012121,1,39.627,39.627,0,0
1.3529,-3.1842e-20,5.1038e-19,0.0015922,0.0013988,-0.011593,1,39.678,39.678,0,0
1.3525,-3.1832e-20,5.1022e-19,0.0015252,0.0013453,-0.011065,1,39.729,39.729,0,0
1.3521,-3.1822e-20,5.1006e-19,0.0014582,0.0012917,-0.010536,1,39.78,39.78,0,0
1.3517,-3.1812e-20,5.0991e-19,0.0013969,0.0012421,-0.010016,1,39.831,39.831,0,0
1.3513,-3.1803e-20,5.0976e-19,0.0013392,0.0011951,-0.0095,1,39.882,39.882,0,0
1.3509,-3.1793e-20,5.0961e-19,0.0012815,0.0011481,-0.0089843,1,39.933,39.933,0,0
1.3505,-3.1784e-20,5.0945e-19,0.0012239,0.001101,-0.0084685,1,39.984,39.984,0,0
1.3501,-3.1775e-20,5.0931e-19,0.0011718,0.001058,-0.0079611,1,40.035,40.035,0,0
1.3497,-3.1766e-20,5.0917e-19,0.0011224,0.0010169,-0.0074574,1,40.086,40.086,0,0
1.3494,-3.1757e-20,5.0902e-19,0.0010729,0.0009758,-0.0069538,1,40.137,40.137,0,0
1.349,-3.1748e-20,5.0888e-19,0.0010235,0.00093468,-0.0064501,1,40.188,40.188,0,0
1.3486,-3.174e-20,5.0875e-19,0.00097968,0.00089769,-0.0059601,1,40.239,40.239,0,0
1.3483,-3.1732e-20,5.0861e-19,0.00093758,0.00086196,-0.0054741,1,40.29,40.29,0,0
1.3479,-3.1723e-20,5.0848e-19,0.00089548,0.00082624,-0.0049882,1,40.341,40.341,0,0
1.3476,-3.1715e-20,5.0835e-19,0.00085338,0.00079052,-0.0045023,1,40.392,40.392,0,0
1.3472,-3.1707e-20,5.0822e-19,0.0008167,0.00075894,-0.0040363,1,40.443,40.443,0,0
1.3469,-3.17e-20,5.081e-19,0.00078104,0.00072814,-0.003574,1,40.494,40.494,0,0
1.3466,-3.1692e-20,5.0798e-19,0.00074537,0.00069734,-0.0031117,1,40.545,40.545,0,0
1.3463,-3.1684e-20,5.0786e-19,0.0007097,0.00066654,-0.0026494,1,40.596,40.596,0,0
1.346,-3.1677e-20,5.0774e-19,0.00067934,0.00063987,-0.0022126,1,40.647,40.647,0,0
1.3457,-3.167e-20,5.0763e-19,0.00064942,0.00061355,-0.0017779,1,40.698,40.698,0,0
1.3454,-3.1663e-20,5.0752e-19,0.0006195,0.00058723,-0.0013432,1,40.749,40.749,0,0
1.3451,-3.1656e-20,5.0741e-19,0.00058959,0.00056091,-0.00090858,1,40.8,40.8,0,0
1.3448,-3.165e-20,5.0731e-19,0.00056474,0.00053871,-0.00050581,1,40.851,40.851,0,0
1.3445,-3.1644e-20,5.0721e-19,0.00053989,0.00051651,-0.00010307,1,40.902,40.902,0,0
1.3443,-3.1637e-20,5.071e-19,0.00051503,0.00049431,0.00029966,1,40.953,40.953,0,0
1.344,-3.1631e-20,5.07e-19,0.00049053,0.0004724,0.00069957,1,41.004,41.004,0,0
1.3438,-3.1626e-20,5.0691e-19,0.00047013,0.00045388,0.0010659,1,41.055,41.055,0,0
1.3435,-3.162e-20,5.0683e-19,0.00044972,0.00043535,0.0014323,1,41.106,41.106,0,0
1.3433,-3.1614e-20,5.0674e-19,0.00042932,0.00041683,0.0017987,1,41.157,41.157,0,0
1.3431,-3.1609e-20,5.0665e-19,0.00040952,0.00039883,0.002159,1,41.208,41.208,0,0
1.3428,-3.1604e-20,5.0657e-19,0.000393,0.00038366,0.0024869,1,41.259,41.259,0,0
1.3426,-3.1599e-20,5.0649e-19,0.00037648,0.00036849,0.0028148,1,41.31,41.31,0,0
1.3424,-3.1594e-20,5.0641e-19,0.00035996,0.00035332,0.0031427,1,41.361,41.361,0,0
1.3422,-3.1589e-20,5.0633e-19,0.0003442,0.00033881,0.0034616,1,41.412,41.412,0,0
1.342,-3.1585e-20,5.0626e-19,0.00033092,0.00032645,0.0037516,1,41.463,41.463,0,0
1.3418,-3.1581e-20,5.0619e-19,0.00031764,0.0003141,0.0040415,1,41.514,41.514,0,0
1.3417,-3.1576e-20,5.0612e-19,0.00030436,0.00030175,0.0043314,1,41.565,41.565,0,0
1.3415,-3.1572e-20,5.0605e-19,0.00029194,0.00029018,0.0046098,1,41.616,41.616,0,0
1.3413,-3.1568e-20,5.0599e-19,0.00028142,0.00028032,0.0048629,1,41.667,41.667,0,0
1.3411,-3.1564e-20,5.0593e-19,0.00027091,0.00027046,0.005116,1,41.718,41.718,0,0
1.341,-3.156e-20,5.0587e-19,0.00026039,0.00026061,0.0053691,1,41.769,41.769,0,0
1.3408,-3.1557e-20,5.0581e-19,0.00025076,0.00025156,0.0056087,1,41.82,41.82,0,0
1.3407,-3.1553e-20,5.0575e-19,0.0002425,0.00024375,0.0058274,1,41.871,41.871,0,0
1.3405,-3.155e-20,5.057e-19,0.00023424,0.00023594,0.0060461,1,41.922,41.922,0,0
1.3404,-3.1546e-20,5.0564e-19,0.00022599,0.00022813,0.0062648,1,41.973,41.973,0,0
1.3403,-3.1543e-20,5.0559e-19,0.00021863,0.00022117,0.0064692,1,42.024,42.024,0,0
1.3401,-3.154e-20,5.0554e-19,0.00021228,0.00021515,0.0066577,1,42.075,42.075,0,0
1.34,-3.1537e-20,5.055e-19,0.00020593,0.00020913,0.0068462,1,42.126,42.126,0,0
1.3399,-3.1534e-20,5.0545e-19,0.00019958,0.00020312,0.0070347,1,42.177,42.177,0,0
1.3398,-3.1531e-20,5.054e-19,0.00019404,0.00019786,0.007209,1,42.228,42.228,0,0
1.3396,-3.1529e-20,5.0536e-19,0.00018918,0.00019325,0.0073718,1,42.279,42.279,0,0
1.3395,-3.1526e-20,5.0532e-19,0.00018432,0.00018863,0.0075345,1,42.33,42.33,0,0
1.3394,-3.1524e-20,5.0528e-19,0.00017946,0.00018401,0.0076973,1,42.381,42.381,0,0
1.3393,-3.1522e-20,5.0525e-19,0.00017534,0.0001801,0.0078457,1,42.432,42.432,0,0
1.3392,-3.1519e-20,5.0521e-19,0.00017166,0.00017663,0.0079856,1,42.483,42.483,0,0
1.3392,-3.1517e-20,5.0518e-19,0.00016799,0.00017315,0.0081255,1,42.534,42.534,0,0
1.3391,-3.1515e-20,5.0514e-19,0.00016431,0.00016967,0.0082654,1,42.585,42.585,0,0
1.339,-3.1513e-20,5.0511e-19,0.00016129,0.00016682,0.0083904,1,42.636,42.636,0,0
1.3389,-3.1511e-20,5.0508e-19,0.00015854,0.00016424,0.0085092,1,42.687,42.687,0,0
1.3388,-3.1509e-20,5.0505e-19,0.00015579,0.00016166,0.008628,1,42.738,42.738,0,0
1.3387,-3.1508e-20,5.0502e-19,0.00015304,0.00015907,0.0087469,1,42.789,42.789,0,0
1.3387,-3.1506e-20,5.05e-19,0.00015085,0.00015703,0.0088509,1,42.84,42.84,0,0
1.3386,-3.1504e-20,5.0497e-19,0.0001488,0.00015515,0.0089509,1,42.891,42.891,0,0
1.3385,-3.1503e-20,5.0495e-19,0.00014676,0.00015326,0.0090509,1,42.942,42.942,0,0
1.3385,-3.1501e-20,5.0492e-19,0.00014472,0.00015137,0.0091509,1,42.993,42.993,0,0
1.3384,-3.15e-20,5.049e-19,0.00014315,0.00014994,0.0092365,1,43.044,43.044,0,0
1.3384,-3.1499e-20,5.0489e-19,0.00014165,0.00014859,0.0093199,1,43.095,43.095,0,0
1.3383,-3.1498e-20,5.0487e-19,0.00014015,0.00014724,0.0094033,1,43.146,43.146,0,0
1.3383,-3.1497e-20,5.0485e-19,0.00013865,0.00014589,0.0094866,1,43.197,43.197,0,0
1.3382,-3.1496e-20,5.0483e-19,0.00013748,0.00014486,0.0095562,1,43.248,43.248,0,0
1.3382,-3.1495e-20,5.0482e-19,0.00013633,0.00014385,0.0096249,1,43.299,43.299,0,0
1.3382,-3.1494e-20,5.048e-19,0.00013518,0.00014284,0.0096936,1,43.35,43.35,0,0
1.3381,-3.1493e-20,5.0479e-19,0.00013403,0.00014183,0.0097621,1,43.401,43.401,0,0
1.3381,-3.1492e-20,5.0478e-19,0.00013318,0.00014112,0.0098183,1,43.452,43.452,0,0
1.3381,-3.1491e-20,5.0476e-19,0.00013233,0.00014041,0.0098744,1,43.503,43.503,0,0
1.338,-3.1491e-20,5.0475e-19,0.00013148,0.00013969,0.0099306,1,43.554,43.554,0,0
1.338,-3.149e-20,5.0474e-19,0.00013065,0.000139,0.0099858,1,43.605,43.605,0,0
1.338,-3.1489e-20,5.0473e-19,0.00013002,0.00013852,0.010031,1,43.656,43.656,0,0
1.3379,-3.1489e-20,5.0472e-19,0.0001294,0.00013804,0.010077,1,43.707,43.707,0,0
1.3379,-3.1488e-20,5.0471e-19,0.00012877,0.00013756,0.010122,1,43.758,43.758,0,0
1.3379,-3.1488e-20,5.047e-19,0.00012817,0.0001371,0.010166,1,43.809,43.809,0,0
1.3379,-3.1487e-20,5.047e-19,0.00012768,0.00013674,0.010201,1,43.86,43.86,0,0
1.3379,-3.1487e-20,5.0469e-19,0.00012718,0.00013638,0.010237,1,43.911,43.911,0,0
1.3379,-3.1487e-20,5.0469e-19,0.00012669,0.00013603,0.010272,1,43.962,43.962,0,0
1.3378,-3.1486e-20,5.0468e-19,0.00012621,0.00013569,0.010305,1,44.013,44.013,0,0
1.3378,-3.1486e-20,5.0468e-19,0.0001258,0.00013543,0.01033,1,44.064,44.064,0,0
1.3378,-3.1486e-20,5.0468e-19,0.00012538,0.00013516,0.010354,1,44.115,44.115,0,0
1.3378,-3.1486e-20,5.0467e-19,0.00012496,0.00013489,0.010379,1,44.166,44.166,0,0
1.3378,-3.1486e-20,5.0467e-19,0.00012458,0.00013466,0.010401,1,44.217,44.217,0,0
1.3378,-3.1486e-20,5.0467e-19,0.00012425,0.00013449,0.010416,1,44.268,44.268,0,0
1.3378,-3.1486e-20,5.0467e-19,0.00012393,0.00013432,0.01043,1,44.319,44.319,0,0
1.3378,-3.1486e-20,5.0467e-19,0.00012361,0.00013415,0.010445,1,44.37,44.37,0,0
1.3378,-3.1486e-20,5.0467e-19,0.00012329,0.00013399,0.010456,1,44.421,44.421,0,0
1.3378,-3.1486e-20,5.0467e-19,0.00012298,0.00013385,0.010461,1,44.472,44.472,0,0
1.3378,-3.1486e-20,5.0467e-19,0.00012268,0.00013371,0.010466,1,44.523,44.523,0,0
1.3378,-3.1486e-20,5.0468e-19,0.00012237,0.00013357,0.010471,1,44.574,44.574,0,0
1.3378,-3.1486e-20,5.0468e-19,0.00012205,0.00013341,0.010471,1,44.625,44.625,0,0
1.3378,-3.1486e-20,5.0468e-19,0.00012171,0.00013323,0.010467,1,44.676,44.676,0,0
1.3379,-3.1487e-20,5.0469e-19,0.00012136,0.00013306,0.010463,1,44.727,44.727,0,0
1.3379,-3.1487e-20,5.0469e-19,0.00012102,0.00013288,0.010459,1,44.778,44.778,0,0
1.3379,-3.1487e-20,5.047e-19,0.0001207,0.00013274,0.010449,1,44.829,44.829,0,0
1.3379,-3.1487e-20,5.047e-19,0.00012041,0.00013263,0.010435,1,44.88,44.88,0,0
1.3379,-3.1488e-20,5.0471e-19,0.00012012,0.00013252,0.010422,1,44.931,44.931,0,0
1.3379,-3.1488e-20,5.0471e-19,0.00011982,0.0001324,0.010408,1,44.982,44.982,0,0
1.3379,-3.1489e-20,5.0472e-19,0.0001197,0.00013249,0.010389,1,45.033,45.033,0,0
1.338,-3.1489e-20,5.0473e-19,0.00011967,0.00013268,0.010367,1,45.084,45.084,0,0
1.338,-3.149e-20,5.0474e-19,0.00011965,0.00013287,0.010344,1,45.135,45.135,0,0
1.338,-3.149e-20,5.0475e-19,0.00011962,0.00013306,0.010322,1,45.186,45.186,0,0
1.338,-3.1491e-20,5.0476e-19,0.00011972,0.0001334,0.010295,1,45.237,45.237,0,0
1.3381,-3.1491e-20,5.0477e-19,0.00011986,0.00013378,0.010266,1,45.288,45.288,0,0
1.3381,-3.1492e-20,5.0478e-19,0.00012,0.00013417,0.010236,1,45.339,45.339,0,0
1.3381,-3.1493e-20,5.0479e-19,0.00012014,0.00013456,0.010207,1,45.39,45.39,0,0
1.3381,-3.1493e-20,5.048e-19,0.00012024,0.00013491,0.010173,1,45.441,45.441,0,0
1.3382,-3.1494e-20,5.0481e-19,0.00012034,0.00013526,0.010137,1,45.492,45.492,0,0
1.3382,-3.1495e-20,5.0482e-19,0.00012043,0.00013561,0.010102,1,45.543,45.543,0,0
1.3382,-3.1496e-20,5.0483e-19,0.00012053,0.00013596,0.010066,1,45.594,45.594,0,0
1.3383,-3.1497e-20,5.0485e-19,0.00012071,0.00013643,0.010025,1,45.645,45.645,0,0
1.3383,-3.1497e-20,5.0486e-19,0.00012091,0.00013691,0.0099832,1,45.696,45.696,0,0
1.3383,-3.1498e-20,5.0487e-19,0.00012111,0.00013739,0.0099414,1,45.747,45.747,0,0
1.3384,-3.1499e-20,5.0489e-19,0.00012131,0.00013787,0.0098996,1,45.798,45.798,0,0
1.3384,-3.15e-20,5.049e-19,0.00012215,0.00013911,0.0098524,1,45.849,45.849,0,0
1.3385,-3.1501e-20,5.0491e-19,0.00012302,0.00014038,0.0098049,1,45.9,45.9,0,0
1.3385,-3.1501e-20,5.0493e-19,0.00012389,0.00014165,0.0097575,1,45.951,45.951,0,0
1.3385,-3.1502e-20,5.0494e-19,0.00012479,0.00014296,0.0097098,1,46.002,46.002,0,0
1.3386,-3.1503e-20,5.0495e-19,0.0001264,0.0001451,0.0096573,1,46.053,46.053,0,0
1.3386,-3.1504e-20,5.0497e-19,0.00012801,0.00014725,0.0096049,1,46.104,46.104,0,0
1.3386,-3.1505e-20,5.0498e-19,0.00012961,0.00014939,0.0095524,1,46.155,46.155,0,0
1.3387,-3.1506e-20,5.0499e-19,0.00013129,0.00015162,0.0094994,1,46.206,46.206,0,0
1.3387,-3.1507e-20,5.0501e-19,0.00013346,0.00015447,0.0094423,1,46.257,46.257,0,0
1.3387,-3.1508e-20,5.0502e-19,0.00013563,0.00015732,0.0093852,1,46.308,46.308,0,0
1.3388,-3.1509e-20,5.0504e-19,0.0001378,0.00016017,0.009328,1,46.359,46.359,0,0
1.3388,-3.1509e-20,5.0505e-19,0.00014011,0.00016321,0.0092701,1,46.41,46.41,0,0
1.3389,-3.151e-20,5.0507e-19,0.00014303,0.00016699,0.0092088,1,46.461,46.461,0,0
1.3389,-3.1511e-20,5.0508e-19,0.00014594,0.00017078,0.0091474,1,46.512,46.512,0,0
1.3389,-3.1512e-20,5.0509e-19,0.00014886,0.00017457,0.0090861,1,46.563,46.563,0,0
1.339,-3.1513e-20,5.0511e-19,0.00015182,0.00017842,0.0090237,1,46.614,46.614,0,0
1.339,-3.1514e-20,5.0512e-19,0.00015488,0.00018244,0.0089587,1,46.665,46.665,0,0
1.339,-3.1515e-20,5.0514e-19,0.00015794,0.00018647,0.0088938,1,46.716,46.716,0,0
1.3391,-3.1515e-20,5.0515e-19,0.000161,0.00019049,0.0088288,1,46.767,46.767,0,0
1.3391,-3.1516e-20,5.0516e-19,0.00016428,0.00019481,0.0087627,1,46.818,46.818,0,0
1.3392,-3.1517e-20,5.0518e-19,0.00016798,0.00019968,0.0086945,1,46.869,46.869,0,0
1.3392,-3.1518e-20,5.0519e-19,0.00017168,0.00020455,0.0086263,1,46.92,46.92,0,0
1.3392,-3.1519e-20,5.0521e-19,0.00017538,0.00020942,0.0085582,1,46.971,46.971,0,0
1.3393,-3.152e-20,5.0522e-19,0.00017906,0.00021431,0.0084884,1,47.022,47.022,0,0
1.3393,-3.1521e-20,5.0523e-19,0.00018272,0.00021922,0.0084166,1,47.073,47.073,0,0
1.3393,-3.1522e-20,5.0525e-19,0.00018638,0.00022414,0.0083448,1,47.124,47.124,0,0
1.3394,-3.1522e-20,5.0526e-19,0.00019004,0.00022905,0.0082729,1,47.175,47.175,0,0
1.3394,-3.1523e-20,5.0528e-19,0.00019397,0.00023433,0.0081988,1,47.226,47.226,0,0
1.3395,-3.1524e-20,5.0529e-19,0.00019815,0.00023998,0.0081225,1,47.277,47.277,0,0
1.3395,-3.1525e-20,5.0531e-19,0.00020233,0.00024562,0.0080461,1,47.328,47.328,0,0
1.3395,-3.1526e-20,5.0532e-19,0.00020652,0.00025126,0.0079698,1,47.379,47.379,0,0
1.3396,-3.1527e-20,5.0534e-19,0.00021062,0.00025686,0.0078907,1,47.43,47.43,0,0
1.3396,-3.1528e-20,5.0535e-19,0.00021466,0.00026244,0.0078096,1,47.481,47.481,0,0
1.3397,-3.1529e-20,5.0537e-19,0.00021871,0.00026802,0.0077286,1,47.532,47.532,0,0
1.3397,-3.153e-20,5.0539e-19,0.00022275,0.0002736,0.0076475,1,47.583,47.583,0,0
1.3398,-3.1531e-20,5.054e-19,0.00022688,0.00027936,0.0075636,1,47.634,47.634,0,0
1.3398,-3.1532e-20,5.0542e-19,0.00023105,0.0002852,0.0074781,1,47.685,47.685,0,0
1.3398,-3.1533e-20,5.0544e-19,0.00023523,0.00029105,0.0073927,1,47.736,47.736,0,0
1.3399,-3.1534e-20,5.0545e-19,0.0002394,0.00029689,0.0073073,1,47.787,47.787,0,0
1.3399,-3.1536e-20,5.0547e-19,0.00024365,0.00030286,0.0072187,1,47.838,47.838,0,0
1.34,-3.1537e-20,5.0549e-19,0.00024792,0.00030885,0.0071291,1,47.889,47.889,0,0
1.34,-3.1538e-20,5.0551e-19,0.00025219,0.00031485,0.0070394,1,47.94,47.94,0,0
1.3401,-3.1539e-20,5.0553e-19,0.00025646,0.00032085,0.0069498,1,47.991,47.991,0,0
1.3401,-3.154e-20,5.0554e-19,0.00026054,0.00032667,0.0068569,1,48.042,48.042,0,0
1.3402,-3.1541e-20,5.0556e-19,0.00026457,0.00033246,0.0067633,1,48.093,48.093,0,0
1.3402,-3.1542e-20,5.0558e-19,0.00026861,0.00033824,0.0066696,1,48.144,48.144,0,0
1.3403,-3.1543e-20,5.056e-19,0.00027264,0.00034402,0.006576,1,48.195,48.195,0,0
1.3403,-3.1544e-20,5.0561e-19,0.00027685,0.0003501,0.0064795,1,48.246,48.246,0,0
1.3404,-3.1545e-20,5.0563e-19,0.00028107,0.0003562,0.0063827,1,48.297,48.297,0,0
1.3404,-3.1547e-20,5.0565e-19,0.0002853,0.00036231,0.0062859,1,48.348,48.348,0,0
1.3404,-3.1548e-20,5.0566e-19,0.00028953,0.00036841,0.0061891,1,48.399,48.399,0,0
1.3405,-3.1549e-20,5.0568e-19,0.00029381,0.00037467,0.0060903,1,48.45,48.45,0,0
1.3405,-3.155e-20,5.057e-19,0.00029809,0.00038094,0.0059915,1,48.501,48.501,0,0
1.3406,-3.1551e-20,5.0571e-19,0.00030238,0.0003872,0.0058927,1,48.552,48.552,0,0
1.3406,-3.1552e-20,5.0573e-19,0.00030667,0.00039348,0.0057937,1,48.603,48.603,0,0
1.3407,-3.1553e-20,5.0575e-19,0.00031111,0.00040004,0.0056922,1,48.654,48.654,0,0
1.3407,-3.1554e-20,5.0576e-19,0.00031556,0.00040661,0.0055907,1,48.705,48.705,0,0
1.3408,-3.1555e-20,5.0578e-19,0.00032,0.00041318,0.0054892,1,48.756,48.756,0,0
1.3408,-3.1556e-20,5.058e-19,0.00032442,0.00041972,0.005387,1,48.807,48.807,0,0
1.3408,-3.1557e-20,5.0582e-19,0.00032872,0.00042611,0.0052803,1,48.858,48.858,0,0
1.3409,-3.1558e-20,5.0583e-19,0.00033301,0.0004325,0.0051736,1,48.909,48.909,0,0
1.3409,-3.1559e-20,5.0585e-19,0.00033731,0.0004389,0.005067,1,48.96,48.96,0,0
1.341,-3.156e-20,5.0587e-19,0.00034177,0.00044551,0.004959,1,49.011,49.011,0,0
1.341,-3.1561e-20,5.0589e-19,0.00034683,0.00045291,0.0048463,1,49.062,49.062,0,0
1.3411,-3.1563e-20,5.0591e-19,0.0003519,0.00046031,0.0047336,1,49.113,49.113,0,0
1.3411,-3.1564e-20,5.0593e-19,0.00035696,0.00046771,0.0046208,1,49.164,49.164,0,0
1.3412,-3.1565e-20,5.0594e-19,0.00036192,0.000475,0.0045073,1,49.215,49.215,0,0
1.3412,-3.1566e-20,5.0596e-19,0.00036664,0.000482,0.0043917,1,49.266,49.266,0,0
1.3413,-3.1567e-20,5.0598e-19,0.00037135,0.00048901,0.004276,1,49.317,49.317,0,0
1.3413,-3.1569e-20,5.06e-19,0.00037606,0.00049602,0.0041604,1,49.368,49.368,0,0
1.3414,-3.157e-20,5.0602e-19,0.00038131,0.00050374,0.004045,1,49.419,49.419,0,0
1.3414,-3.1571e-20,5.0604e-19,0.00038745,0.00051265,0.0039298,1,49.47,49.47,0,0
1.3415,-3.1572e-20,5.0606e-19,0.00039359,0.00052156,0.0038147,1,49.521,49.521,0,0
1.3415,-3.1574e-20,5.0608e-19,0.00039973,0.00053047,0.0036995,1,49.572,49.572,0,0
1.3416,-3.1575e-20,5.061e-19,0.00040578,0.00053922,0.0035845,1,49.623,49.623,0,0
1.3417,-3.1576e-20,5.0612e-19,0.00041171,0.00054778,0.0034696,1,49.674,49.674,0,0
1.3417,-3.1577e-20,5.0614e-19,0.00041763,0.00055634,0.0033548,1,49.725,49.725,0,0
1.3418,-3.1578e-20,5.0616e-19,0.00042356,0.00056489,0.00324,1,49.776,49.776,0,0
1.3418,-3.158e-20,5.0618e-19,0.0004301,0.0005744,0.0031234,1,49.827,49.827,0,0
1.3419,-3.1581e-20,5.062e-19,0.00043717,0.00058475,0.0030053,1,49.878,49.878,0,0
1.3419,-3.1582e-20,5.0622e-19,0.00044424,0.0005951,0.0028871,1,49.929,49.929,0,0
1.342,-3.1583e-20,5.0624e-19,0.00045131,0.00060545,0.002769,1,49.98,49.98,0,0
1.342,-3.1584e-20,5.0626e-19,0.00045882,0.00061649,0.0026465,1,50.031,50.031,0,0
1.3421,-3.1586e-20,5.0627e-19,0.00046661,0.00062796,0.0025212,1,50.082,50.082,0,0
1.3421,-3.1587e-20,5.0629e-19,0.0004744,0.00063944,0.0023959,1,50.133,50.133,0,0
1.3422,-3.1588e-20,5.0631e-19,0.00048219,0.00065092,0.0022705,1,50.184,50.184,0,0
1.3422,-3.1589e-20,5.0633e-19,0.00048946,0.00066155,0.002138,1,50.235,50.235,0,0
1.3423,-3.159e-20,5.0635e-19,0.00049648,0.0006718,0.0020022,1,50.286,50.286,0,0
1.3423,-3.1592e-20,5.0637e-19,0.00050351,0.00068205,0.0018663,1,50.337,50.337,0,0
1.3424,-3.1593e-20,5.0639e-19,0.00051054,0.00069229,0.0017305,1,50.388,50.388,0,0
1.3424,-3.1594e-20,5.0641e-19,0.00051989,0.00070555,0.0015916,1,50.439,50.439,0,0
1.3425,-3.1595e-20,5.0643e-19,0.00052994,0.00071973,0.0014518,1,50.49,50.49,0,0
1.3425,-3.1596e-20,5.0645e-19,0.00054,0.00073392,0.0013121,1,50.541,50.541,0,0
1.3426,-3.1598e-20,5.0647e-19,0.00055006,0.0007481,0.0011723,1,50.592,50.592,0,0
1.3426,-3.1599e-20,5.0649e-19,0.00055814,0.00075964,0.0010236,1,50.643,50.643,0,0
1.3427,-3.16e-20,5.0651e-19,0.00056585,0.00077068,0.00087331,1,50.694,50.694,0,0
1.3428,-3.1602e-20,5.0654e-19,0.00057356,0.00078173,0.000723,1,50.745,50.745,0,0
1.3428,-3.1603e-20,5.0656e-19,0.00058127,0.00079277,0.00057267,1,50.796,50.796,0,0
1.3429,-3.1604e-20,5.0657e-19,0.00058365,0.0007964,0.00046611,1,50.847,50.847,0,0
1.3429,-3.1605e-20,5.0659e-19,0.00058558,0.00079939,0.00036328,1,50.898,50.898,0,0
1.3429,-3.1606e-20,5.066e-19,0.00058751,0.00080238,0.00026043,1,50.949,50.949,0,0
1.343,-3.1607e-20,5.0662e-19,0.00058945,0.00080538,0.0001576,1,51,51,0,0
