"U:0","U:1","U:2","k","nut","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.2734,2.4576e-14,3.8736e-16,0.0075154,0.0067954,0.13064,1,100.19,100.19,0,0
1.2724,2.4556e-14,3.8706e-16,0.0075194,0.0067957,0.1302,1,100.32,100.32,0,0
1.2714,2.4537e-14,3.8675e-16,0.0075394,0.0068078,0.12975,1,100.44,100.44,0,0
1.2704,2.4518e-14,3.8645e-16,0.0075593,0.0068198,0.1293,1,100.56,100.56,0,0
1.2695,2.4499e-14,3.8615e-16,0.0075649,0.0068174,0.12883,1,100.69,100.69,0,0
1.2685,2.448e-14,3.8586e-16,0.0075647,0.0068091,0.12835,1,100.81,100.81,0,0
1.2675,2.4462e-14,3.8557e-16,0.0075629,0.0068003,0.12787,1,100.94,100.94,0,0
1.2666,2.4443e-14,3.8528e-16,0.0075572,0.0067904,0.12738,1,101.06,101.06,0,0
1.2656,2.4425e-14,3.8499e-16,0.0075514,0.0067804,0.12688,1,101.18,101.18,0,0
1.2647,2.4407e-14,3.847e-16,0.007552,0.0067736,0.12637,1,101.31,101.31,0,0
1.2637,2.4388e-14,3.8441e-16,0.0075535,0.0067673,0.12586,1,101.43,101.43,0,0
1.2628,2.437e-14,3.8412e-16,0.0075501,0.0067526,0.12535,1,101.56,101.56,0,0
1.2618,2.4351e-14,3.8382e-16,0.0075409,0.0067276,0.12483,1,101.68,101.68,0,0
1.2608,2.4332e-14,3.8352e-16,0.0075329,0.0067039,0.12432,1,101.8,101.8,0,0
1.2598,2.4313e-14,3.8322e-16,0.0075605,0.0067178,0.1238,1,101.93,101.93,0,0
1.2588,2.4293e-14,3.8291e-16,0.0075882,0.0067316,0.12328,1,102.05,102.05,0,0
1.2578,2.4273e-14,3.8259e-16,0.0076352,0.0067666,0.12275,1,102.18,102.18,0,0
1.2567,2.4253e-14,3.8227e-16,0.0076943,0.0068149,0.12223,1,102.3,102.3,0,0
1.2557,2.4233e-14,3.8195e-16,0.0077576,0.0068672,0.12171,1,102.42,102.42,0,0
1.2546,2.4212e-14,3.8162e-16,0.007838,0.006936,0.12118,1,102.55,102.55,0,0
1.2535,2.419e-14,3.8129e-16,0.0079185,0.0070048,0.12065,1,102.67,102.67,0,0
1.2523,2.4169e-14,3.8094e-16,0.0080113,0.0070876,0.12011,1,102.8,102.8,0,0
1.2512,2.4146e-14,3.806e-16,0.0081077,0.0071744,0.11957,1,102.92,102.92,0,0
1.25,2.4124e-14,3.8024e-16,0.0082086,0.0072687,0.11902,1,103.04,103.04,0,0
1.2488,2.4101e-14,3.7987e-16,0.0083177,0.0073766,0.11846,1,103.17,103.17,0,0
1.2476,2.4078e-14,3.7951e-16,0.0084267,0.0074845,0.1179,1,103.29,103.29,0,0
1.2464,2.4054e-14,3.7913e-16,0.0085392,0.0076026,0.11733,1,103.42,103.42,0,0
1.2451,2.403e-14,3.7875e-16,0.0086519,0.0077215,0.11676,1,103.54,103.54,0,0
1.2439,2.4005e-14,3.7837e-16,0.0087598,0.0078359,0.11619,1,103.66,103.66,0,0
1.2426,2.3981e-14,3.7798e-16,0.008863,0.0079462,0.1156,1,103.79,103.79,0,0
1.2413,2.3956e-14,3.7759e-16,0.0089644,0.008055,0.11502,1,103.91,103.91,0,0
1.24,2.3931e-14,3.772e-16,0.0090479,0.0081501,0.11443,1,104.04,104.04,0,0
1.2387,2.3906e-14,3.768e-16,0.0091314,0.0082452,0.11384,1,104.16,104.16,0,0
1.2374,2.3881e-14,3.7641e-16,0.0091941,0.0083258,0.11324,1,104.28,104.28,0,0
1.2361,2.3856e-14,3.7602e-16,0.009247,0.0083996,0.11264,1,104.41,104.41,0,0
1.2349,2.3831e-14,3.7562e-16,0.009292,0.0084642,0.11203,1,104.53,104.53,0,0
1.2336,2.3807e-14,3.7524e-16,0.0093141,0.0085023,0.11141,1,104.66,104.66,0,0
1.2323,2.3782e-14,3.7485e-16,0.0093361,0.0085404,0.1108,1,104.78,104.78,0,0
1.2311,2.3758e-14,3.7447e-16,0.0093465,0.0085621,0.11018,1,104.9,104.9,0,0
1.2298,2.3734e-14,3.7409e-16,0.0093546,0.0085807,0.10956,1,105.03,105.03,0,0
1.2286,2.371e-14,3.7372e-16,0.0093563,0.0085968,0.10893,1,105.15,105.15,0,0
1.2274,2.3687e-14,3.7336e-16,0.0093493,0.0086094,0.10831,1,105.28,105.28,0,0
1.2262,2.3664e-14,3.7299e-16,0.0093423,0.008622,0.10768,1,105.4,105.4,0,0
1.225,2.3642e-14,3.7264e-16,0.0093138,0.0086231,0.10706,1,105.52,105.52,0,0
1.2239,2.3619e-14,3.7229e-16,0.0092853,0.0086241,0.10643,1,105.65,105.65,0,0
1.2227,2.3597e-14,3.7194e-16,0.0092471,0.008619,0.1058,1,105.77,105.77,0,0
1.2216,2.3576e-14,3.716e-16,0.0092019,0.0086093,0.10516,1,105.9,105.9,0,0
1.2205,2.3554e-14,3.7126e-16,0.0091549,0.0085986,0.10452,1,106.02,106.02,0,0
1.2194,2.3534e-14,3.7093e-16,0.0090985,0.008582,0.10388,1,106.14,106.14,0,0
1.2184,2.3513e-14,3.7061e-16,0.0090422,0.0085654,0.10324,1,106.27,106.27,0,0
1.2173,2.3492e-14,3.7028e-16,0.008981,0.0085459,0.10259,1,106.39,106.39,0,0
1.2163,2.3472e-14,3.6997e-16,0.0089182,0.0085254,0.10195,1,106.52,106.52,0,0
1.2152,2.3452e-14,3.6965e-16,0.0088543,0.0085041,0.1013,1,106.64,106.64,0,0
1.2142,2.3433e-14,3.6935e-16,0.0087881,0.0084812,0.10065,1,106.76,106.76,0,0
1.2132,2.3413e-14,3.6904e-16,0.0087219,0.0084583,0.099997,1,106.89,106.89,0,0
1.2122,2.3395e-14,3.6874e-16,0.0086555,0.0084353,0.099339,1,107.01,107.01,0,0
1.2113,2.3376e-14,3.6845e-16,0.0085891,0.0084124,0.098681,1,107.14,107.14,0,0
1.2103,2.3358e-14,3.6816e-16,0.0085233,0.0083896,0.098018,1,107.26,107.26,0,0
1.2094,2.334e-14,3.6788e-16,0.0084581,0.0083672,0.09735,1,107.38,107.38,0,0
1.2085,2.3322e-14,3.676e-16,0.008393,0.0083447,0.096682,1,107.51,107.51,0,0
1.2076,2.3305e-14,3.6733e-16,0.0083293,0.0083223,0.096006,1,107.63,107.63,0,0
1.2067,2.3288e-14,3.6706e-16,0.0082656,0.0082999,0.09533,1,107.76,107.76,0,0
1.2058,2.3271e-14,3.6679e-16,0.0082021,0.0082763,0.09465,1,107.88,107.88,0,0
1.205,2.3254e-14,3.6654e-16,0.0081386,0.0082519,0.09397,1,108,108,0,0
1.2041,2.3238e-14,3.6628e-16,0.0080747,0.0082264,0.093288,1,108.13,108.13,0,0
1.2033,2.3223e-14,3.6603e-16,0.0080092,0.0081972,0.092605,1,108.25,108.25,0,0
1.2025,2.3207e-14,3.6579e-16,0.0079438,0.008168,0.091922,1,108.38,108.38,0,0
1.2018,2.3192e-14,3.6556e-16,0.0078748,0.0081328,0.091235,1,108.5,108.5,0,0
1.201,2.3178e-14,3.6532e-16,0.0078051,0.0080961,0.090548,1,108.62,108.62,0,0
1.2002,2.3163e-14,3.651e-16,0.0077331,0.0080559,0.08986,1,108.75,108.75,0,0
1.1995,2.315e-14,3.6488e-16,0.0076576,0.0080102,0.08917,1,108.87,108.87,0,0
1.1988,2.3136e-14,3.6466e-16,0.0075821,0.0079644,0.08848,1,109,109,0,0
1.1982,2.3123e-14,3.6446e-16,0.0075006,0.0079097,0.08779,1,109.12,109.12,0,0
1.1975,2.311e-14,3.6426e-16,0.007419,0.0078546,0.087101,1,109.24,109.24,0,0
1.1969,2.3098e-14,3.6407e-16,0.0073346,0.0077954,0.086409,1,109.37,109.37,0,0
1.1963,2.3086e-14,3.6388e-16,0.007248,0.0077327,0.085715,1,109.49,109.49,0,0
1.1957,2.3075e-14,3.637e-16,0.007161,0.0076693,0.08502,1,109.62,109.62,0,0
1.1951,2.3064e-14,3.6354e-16,0.0070714,0.0076016,0.084318,1,109.74,109.74,0,0
1.1946,2.3054e-14,3.6337e-16,0.0069818,0.0075338,0.083616,1,109.86,109.86,0,0
1.1941,2.3044e-14,3.6321e-16,0.006892,0.0074647,0.082909,1,109.99,109.99,0,0
1.1936,2.3034e-14,3.6306e-16,0.0068021,0.0073951,0.0822,1,110.11,110.11,0,0
1.1931,2.3025e-14,3.6292e-16,0.0067129,0.007326,0.081489,1,110.24,110.24,0,0
1.1926,2.3017e-14,3.6279e-16,0.0066256,0.0072581,0.080773,1,110.36,110.36,0,0
1.1922,2.3008e-14,3.6265e-16,0.0065383,0.0071902,0.080058,1,110.48,110.48,0,0
1.1918,2.3e-14,3.6253e-16,0.0064552,0.007126,0.079339,1,110.61,110.61,0,0
1.1914,2.2993e-14,3.6241e-16,0.0063727,0.0070624,0.078619,1,110.73,110.73,0,0
1.191,2.2986e-14,3.623e-16,0.0062932,0.0070019,0.077899,1,110.86,110.86,0,0
1.1907,2.2979e-14,3.6219e-16,0.0062176,0.0069451,0.07718,1,110.98,110.98,0,0
1.1903,2.2972e-14,3.6208e-16,0.0061422,0.0068886,0.076461,1,111.1,111.1,0,0
1.19,2.2966e-14,3.6199e-16,0.0060749,0.0068403,0.075747,1,111.23,111.23,0,0
1.1897,2.296e-14,3.6189e-16,0.0060075,0.0067921,0.075033,1,111.35,111.35,0,0
1.1894,2.2954e-14,3.618e-16,0.0059455,0.0067494,0.07432,1,111.48,111.48,0,0
1.1891,2.2948e-14,3.6171e-16,0.0058869,0.0067103,0.073608,1,111.6,111.6,0,0
1.1888,2.2943e-14,3.6162e-16,0.00583,0.0066729,0.072895,1,111.72,111.72,0,0
1.1885,2.2937e-14,3.6154e-16,0.0057802,0.0066428,0.072179,1,111.85,111.85,0,0
1.1883,2.2932e-14,3.6146e-16,0.0057304,0.0066126,0.071462,1,111.97,111.97,0,0
1.188,2.2927e-14,3.6138e-16,0.0056871,0.0065893,0.070741,1,112.1,112.1,0,0
1.1878,2.2923e-14,3.6131e-16,0.0056458,0.0065679,0.070017,1,112.22,112.22,0,0
1.1875,2.2918e-14,3.6123e-16,0.005607,0.0065491,0.069292,1,112.34,112.34,0,0
1.1873,2.2914e-14,3.6116e-16,0.0055732,0.0065351,0.068564,1,112.47,112.47,0,0
1.1871,2.2909e-14,3.611e-16,0.0055393,0.0065211,0.067837,1,112.59,112.59,0,0
1.1869,2.2905e-14,3.6103e-16,0.0055114,0.0065128,0.067108,1,112.72,112.72,0,0
1.1867,2.2901e-14,3.6096e-16,0.0054838,0.0065048,0.066379,1,112.84,112.84,0,0
1.1864,2.2897e-14,3.609e-16,0.0054588,0.0064992,0.065649,1,112.96,112.96,0,0
1.1862,2.2893e-14,3.6084e-16,0.0054364,0.0064958,0.064918,1,113.09,113.09,0,0
1.186,2.2889e-14,3.6078e-16,0.0054142,0.0064926,0.064186,1,113.21,113.21,0,0
1.1858,2.2885e-14,3.6072e-16,0.0053951,0.0064917,0.063452,1,113.34,113.34,0,0
1.1857,2.2882e-14,3.6066e-16,0.005376,0.0064908,0.062718,1,113.46,113.46,0,0
1.1855,2.2878e-14,3.606e-16,0.0053581,0.00649,0.061983,1,113.58,113.58,0,0
1.1853,2.2874e-14,3.6054e-16,0.0053407,0.0064894,0.061248,1,113.71,113.71,0,0
1.1851,2.2871e-14,3.6049e-16,0.0053235,0.0064885,0.060513,1,113.83,113.83,0,0
1.1849,2.2867e-14,3.6044e-16,0.0053069,0.0064871,0.059778,1,113.96,113.96,0,0
1.1847,2.2864e-14,3.6038e-16,0.0052903,0.0064856,0.059042,1,114.08,114.08,0,0
1.1846,2.2861e-14,3.6033e-16,0.0052731,0.0064822,0.058305,1,114.2,114.2,0,0
1.1844,2.2858e-14,3.6028e-16,0.0052559,0.0064783,0.057568,1,114.33,114.33,0,0
1.1843,2.2855e-14,3.6023e-16,0.0052383,0.0064734,0.05683,1,114.45,114.45,0,0
1.1841,2.2852e-14,3.6019e-16,0.0052203,0.0064672,0.05609,1,114.58,114.58,0,0
1.1839,2.2849e-14,3.6014e-16,0.0052024,0.006461,0.055351,1,114.7,114.7,0,0
1.1838,2.2846e-14,3.601e-16,0.0051829,0.0064517,0.054612,1,114.82,114.82,0,0
1.1837,2.2843e-14,3.6005e-16,0.0051635,0.0064424,0.053874,1,114.95,114.95,0,0
1.1835,2.2841e-14,3.6001e-16,0.0051432,0.0064313,0.053138,1,115.07,115.07,0,0
1.1834,2.2838e-14,3.5998e-16,0.0051222,0.006419,0.052404,1,115.2,115.2,0,0
1.1833,2.2836e-14,3.5994e-16,0.0051011,0.0064064,0.051671,1,115.32,115.32,0,0
1.1832,2.2834e-14,3.599e-16,0.0050791,0.006392,0.050941,1,115.44,115.44,0,0
1.183,2.2831e-14,3.5987e-16,0.005057,0.0063777,0.050212,1,115.57,115.57,0,0
1.1829,2.2829e-14,3.5983e-16,0.0050339,0.0063617,0.049482,1,115.69,115.69,0,0
1.1828,2.2827e-14,3.598e-16,0.0050105,0.006345,0.048753,1,115.82,115.82,0,0
1.1827,2.2825e-14,3.5977e-16,0.004987,0.0063282,0.048022,1,115.94,115.94,0,0
1.1826,2.2823e-14,3.5974e-16,0.0049633,0.006311,0.047289,1,116.06,116.06,0,0
1.1825,2.2821e-14,3.5971e-16,0.0049396,0.0062938,0.046555,1,116.19,116.19,0,0
1.1825,2.282e-14,3.5968e-16,0.0049157,0.0062761,0.045818,1,116.31,116.31,0,0
1.1824,2.2818e-14,3.5966e-16,0.0048917,0.0062583,0.045081,1,116.44,116.44,0,0
1.1823,2.2817e-14,3.5964e-16,0.004868,0.0062407,0.044342,1,116.56,116.56,0,0
1.1822,2.2816e-14,3.5962e-16,0.0048445,0.0062233,0.043603,1,116.68,116.68,0,0
1.1822,2.2814e-14,3.596e-16,0.0048211,0.006206,0.042863,1,116.81,116.81,0,0
1.1821,2.2813e-14,3.5958e-16,0.0047989,0.0061905,0.042123,1,116.93,116.93,0,0
1.182,2.2812e-14,3.5956e-16,0.0047767,0.0061749,0.041383,1,117.06,117.06,0,0
1.182,2.2811e-14,3.5955e-16,0.0047553,0.0061605,0.040641,1,117.18,117.18,0,0
1.182,2.281e-14,3.5953e-16,0.0047343,0.0061469,0.0399,1,117.3,117.3,0,0
1.1819,2.2809e-14,3.5952e-16,0.0047139,0.0061342,0.039158,1,117.43,117.43,0,0
1.1819,2.2809e-14,3.5951e-16,0.0046954,0.0061248,0.038415,1,117.55,117.55,0,0
1.1818,2.2808e-14,3.595e-16,0.0046768,0.0061154,0.037672,1,117.68,117.68,0,0
1.1818,2.2807e-14,3.5949e-16,0.0046594,0.0061082,0.036931,1,117.8,117.8,0,0
1.1818,2.2807e-14,3.5948e-16,0.0046422,0.0061016,0.03619,1,117.92,117.92,0,0
1.1817,2.2806e-14,3.5947e-16,0.0046255,0.006096,0.035449,1,118.05,118.05,0,0
1.1817,2.2806e-14,3.5946e-16,0.0046095,0.006092,0.03471,1,118.17,118.17,0,0
1.1817,2.2805e-14,3.5945e-16,0.0045935,0.006088,0.03397,1,118.3,118.3,0,0
1.1817,2.2805e-14,3.5945e-16,0.0045775,0.0060845,0.033232,1,118.42,118.42,0,0
1.1817,2.2805e-14,3.5944e-16,0.0045615,0.0060809,0.032493,1,118.54,118.54,0,0
1.1817,2.2804e-14,3.5944e-16,0.0045451,0.006077,0.031755,1,118.67,118.67,0,0
1.1816,2.2804e-14,3.5944e-16,0.0045283,0.0060728,0.031016,1,118.79,118.79,0,0
1.1816,2.2804e-14,3.5944e-16,0.0045114,0.0060685,0.030278,1,118.92,118.92,0,0
1.1816,2.2804e-14,3.5944e-16,0.0044939,0.0060634,0.029539,1,119.04,119.04,0,0
1.1816,2.2804e-14,3.5943e-16,0.0044764,0.0060584,0.028799,1,119.16,119.16,0,0
1.1816,2.2804e-14,3.5944e-16,0.0044579,0.0060516,0.028058,1,119.29,119.29,0,0
1.1816,2.2804e-14,3.5944e-16,0.0044389,0.006044,0.027317,1,119.41,119.41,0,0
1.1817,2.2804e-14,3.5944e-16,0.0044196,0.0060357,0.026574,1,119.54,119.54,0,0
1.1817,2.2805e-14,3.5945e-16,0.0043995,0.0060258,0.025829,1,119.66,119.66,0,0
1.1817,2.2805e-14,3.5946e-16,0.0043794,0.0060159,0.025085,1,119.78,119.78,0,0
1.1817,2.2806e-14,3.5946e-16,0.0043579,0.0060029,0.024338,1,119.91,119.91,0,0
1.1818,2.2807e-14,3.5947e-16,0.0043362,0.0059894,0.02359,1,120.03,120.03,0,0
1.1818,2.2807e-14,3.5949e-16,0.0043139,0.0059745,0.022842,1,120.16,120.16,0,0
1.1818,2.2808e-14,3.595e-16,0.0042908,0.005958,0.022094,1,120.28,120.28,0,0
1.1819,2.2809e-14,3.5951e-16,0.0042678,0.0059414,0.021347,1,120.4,120.4,0,0
1.1819,2.281e-14,3.5953e-16,0.0042433,0.0059213,0.020603,1,120.53,120.53,0,0
1.182,2.2811e-14,3.5955e-16,0.0042188,0.0059011,0.019859,1,120.65,120.65,0,0
1.1821,2.2812e-14,3.5957e-16,0.004194,0.0058798,0.019118,1,120.78,120.78,0,0
1.1821,2.2814e-14,3.5959e-16,0.0041689,0.0058577,0.018378,1,120.9,120.9,0,0
1.1822,2.2815e-14,3.5961e-16,0.0041437,0.005835,0.01764,1,121.02,121.02,0,0
1.1823,2.2817e-14,3.5963e-16,0.0041175,0.0058099,0.016905,1,121.15,121.15,0,0
1.1824,2.2818e-14,3.5966e-16,0.0040913,0.0057848,0.016169,1,121.27,121.27,0,0
1.1825,2.282e-14,3.5969e-16,0.0040656,0.0057599,0.015435,1,121.4,121.4,0,0
1.1826,2.2822e-14,3.5971e-16,0.0040401,0.005735,0.014701,1,121.52,121.52,0,0
1.1826,2.2824e-14,3.5974e-16,0.0040143,0.0057093,0.013967,1,121.64,121.64,0,0
1.1828,2.2826e-14,3.5978e-16,0.0039883,0.0056821,0.013232,1,121.77,121.77,0,0
1.1829,2.2828e-14,3.5981e-16,0.0039623,0.0056549,0.012498,1,121.89,121.89,0,0
1.183,2.283e-14,3.5984e-16,0.003937,0.0056284,0.011762,1,122.02,122.02,0,0
1.1831,2.2832e-14,3.5988e-16,0.0039119,0.005602,0.011026,1,122.14,122.14,0,0
1.1832,2.2835e-14,3.5992e-16,0.0038868,0.0055748,0.010289,1,122.26,122.26,0,0
1.1833,2.2837e-14,3.5995e-16,0.0038619,0.005547,0.00955,1,122.39,122.39,0,0
1.1835,2.2839e-14,3.5999e-16,0.003837,0.0055192,0.008811,1,122.51,122.51,0,0
1.1836,2.2842e-14,3.6004e-16,0.0038132,0.0054918,0.0080712,1,122.64,122.64,0,0
1.1837,2.2845e-14,3.6008e-16,0.0037893,0.0054643,0.0073313,1,122.76,122.76,0,0
1.1839,2.2848e-14,3.6012e-16,0.003766,0.0054365,0.0065933,1,122.88,122.88,0,0
1.1841,2.2851e-14,3.6017e-16,0.003743,0.0054085,0.0058563,1,123.01,123.01,0,0
1.1842,2.2854e-14,3.6022e-16,0.0037202,0.0053804,0.0051188,1,123.13,123.13,0,0
1.1843,2.2856e-14,3.6026e-16,0.0036981,0.0053522,0.0043801,1,123.26,123.26,0,0
1.1845,2.2859e-14,3.6031e-16,0.003676,0.005324,0.0036414,1,123.38,123.38,0,0
1.1847,2.2863e-14,3.6036e-16,0.0036556,0.0052958,0.0029114,1,123.5,123.5,0,0
1.1849,2.2867e-14,3.6043e-16,0.0036355,0.0052676,0.0021831,1,123.63,123.63,0,0
1.1851,2.287e-14,3.6048e-16,0.0036191,0.0052434,0.0015478,1,123.75,123.75,0,0
1.1852,2.2873e-14,3.6052e-16,0.0036079,0.0052248,0.0010413,1,123.88,123.88,0,0
1.1853,2.2875e-14,3.6056e-16,0.0035966,0.0052062,0.00053467,1,124,124,0,0
